434.062	92906
434.05	92906
434.051	92906
434.072	92906
434.067	92906
434.096	92906
434.08	92906
434.052	92906
434.068	92906
434.059	92906
434.069	92906
434.077	92906
434.067	92906
434.069	92906
434.074	92906
434.061	92906
434.069	92906
434.072	92906
434.056	92906
434.085	92906
447.298	92906
447.311	92906
447.318	93908
447.301	93908
447.312	93908
447.307	93908
447.322	93908
447.315	93908
447.31	93908
447.32	93908
447.293	93908
447.315	93908
447.318	93908
447.318	93908
447.298	93908
447.316	93908
447.304	93908
447.322	93908
447.316	93908
447.32	93908
447.305	93908
447.302	93908
447.295	93908
447.324	93908
447.295	93908
447.293	93908
447.281	93908
447.313	93908
447.314	93908
447.297	93908
447.322	93908
447.325	93908
447.29	93908
447.319	93908
447.283	93908
447.307	93908
447.323	93908
447.3	93908
447.328	93908
447.319	93908
447.33	93908
447.316	93908
447.297	93908
460.577	93908
460.564	93908
460.572	94907
460.586	94907
460.568	94907
460.546	94907
460.556	94907
460.566	94907
460.588	94907
460.565	94907
460.554	94907
460.582	94907
460.573	94907
460.569	94907
460.576	94907
460.582	94907
460.558	94907
460.568	94907
460.534	94907
460.557	94907
460.571	94907
460.564	94907
460.536	94907
460.552	94907
460.553	94907
460.54	94907
460.546	94907
460.579	94907
460.572	94907
460.557	94907
460.572	94907
460.558	94907
460.552	94907
460.551	94907
460.568	94907
460.538	94907
460.556	94907
460.54	94907
460.561	94907
460.556	94907
460.523	94907
460.539	94907
460.55	94907
473.86	94907
473.891	94907
473.886	95907
473.888	95907
473.867	95907
473.867	95907
473.864	95907
473.846	95907
473.869	95907
473.864	95907
473.858	95907
473.869	95907
473.888	95907
473.871	95907
473.842	95907
473.87	95907
473.881	95907
473.857	95907
473.872	95907
473.862	95907
473.876	95907
473.884	95907
473.867	95907
473.881	95907
473.865	95907
473.875	95907
473.873	95907
473.883	95907
473.89	95907
473.844	95907
473.874	95907
473.865	95907
473.862	95907
473.856	95907
473.862	95907
473.886	95907
473.866	95907
473.86	95907
473.845	95907
473.849	95907
473.839	95907
473.864	95907
473.88	95907
486.68	95907
486.662	95907
486.658	96906
486.655	96906
486.651	96906
486.641	96906
486.651	96906
486.654	96906
486.651	96906
486.65	96906
486.671	96906
486.656	96906
486.635	96906
486.636	96906
486.63	96906
486.635	96906
486.665	96906
486.64	96906
486.649	96906
486.661	96906
486.633	96906
486.636	96906
486.63	96906
486.651	96906
486.625	96906
486.634	96906
486.643	96906
486.651	96906
486.647	96906
486.635	96906
486.651	96906
486.656	96906
486.643	96906
486.643	96906
486.665	96906
486.675	96906
486.637	96906
486.653	96906
486.652	96906
486.662	96906
486.661	96906
486.64	96906
486.632	96906
499.149	96906
499.174	96906
499.176	97908
499.188	97908
499.162	97908
499.163	97908
499.208	97908
499.175	97908
499.167	97908
499.151	97908
499.188	97908
499.155	97908
499.159	97908
499.147	97908
499.16	97908
499.172	97908
499.162	97908
499.173	97908
499.166	97908
499.154	97908
499.173	97908
499.166	97908
499.169	97908
499.178	97908
499.178	97908
499.182	97908
499.157	97908
499.15	97908
499.155	97908
499.152	97908
499.163	97908
499.174	97908
499.149	97908
499.169	97908
499.159	97908
499.172	97908
499.152	97908
499.182	97908
499.175	97908
499.17	97908
499.154	97908
499.159	97908
499.17	97908
509.28	97908
511.125	97908
511.103	98907
511.097	98907
511.096	98907
511.097	98907
511.078	98907
511.106	98907
511.069	98907
511.089	98907
511.054	98907
511.08	98907
511.073	98907
511.099	98907
511.072	98907
511.094	98907
511.135	98907
511.074	98907
511.095	98907
511.088	98907
511.087	98907
511.082	98907
511.071	98907
511.075	98907
511.087	98907
511.082	98907
511.104	98907
511.086	98907
511.083	98907
511.087	98907
511.073	98907
511.067	98907
511.099	98907
511.095	98907
511.105	98907
511.071	98907
511.069	98907
511.095	98907
511.078	98907
511.101	98907
511.087	98907
511.084	98907
511.084	98907
518.85	98907
522.821	98907
522.865	99907
522.852	99907
522.839	99907
522.854	99907
522.852	99907
522.836	99907
522.837	99907
522.838	99907
522.842	99907
522.819	99907
522.838	99907
522.849	99907
522.846	99907
522.838	99907
522.844	99907
522.84	99907
522.856	99907
522.86	99907
522.828	99907
522.836	99907
522.842	99907
522.834	99907
522.838	99907
522.833	99907
522.839	99907
522.858	99907
522.843	99907
522.835	99907
522.84	99907
522.875	99907
522.833	99907
522.819	99907
522.835	99907
522.855	99907
522.83	99907
522.822	99907
522.823	99907
522.827	99907
522.838	99907
522.839	99907
522.829	99907
528.476	99907
534.682	99907
534.674	99907
534.711	100907
534.67	100907
534.659	100907
534.681	100907
534.669	100907
534.672	100907
534.685	100907
534.688	100907
534.701	100907
534.67	100907
534.666	100907
534.68	100907
534.681	100907
534.692	100907
534.677	100907
534.67	100907
534.671	100907
534.692	100907
534.68	100907
534.691	100907
534.661	100907
534.696	100907
534.674	100907
534.675	100907
534.679	100907
534.688	100907
534.648	100907
534.667	100907
534.689	100907
534.662	100907
534.694	100907
534.706	100907
534.679	100907
534.682	100907
534.639	100907
534.675	100907
534.665	100907
534.674	100907
534.677	100907
534.677	100907
537.9	100907
546.067	100907
546.092	100907
546.1	101907
546.074	101907
546.106	101907
546.09	101907
546.096	101907
546.1	101907
546.08	101907
546.092	101907
546.079	101907
546.095	101907
546.076	101907
546.102	101907
546.084	101907
546.105	101907
546.096	101907
546.093	101907
546.086	101907
546.062	101907
546.085	101907
546.098	101907
546.082	101907
546.076	101907
546.094	101907
546.08	101907
546.073	101907
546.078	101907
546.077	101907
546.071	101907
546.076	101907
546.108	101907
546.077	101907
546.08	101907
546.092	101907
546.071	101907
546.088	101907
546.074	101907
546.104	101907
546.096	101907
546.089	101907
546.095	101907
546.087	101907
557.702	101907
557.709	101907
557.692	102906
557.686	102906
557.689	102906
557.685	102906
557.648	102906
557.692	102906
557.673	102906
557.67	102906
557.677	102906
557.706	102906
557.684	102906
557.694	102906
557.673	102906
557.696	102906
557.677	102906
557.671	102906
557.686	102906
557.684	102906
557.673	102906
557.682	102906
557.682	102906
557.677	102906
557.71	102906
557.687	102906
557.669	102906
557.674	102906
557.672	102906
557.692	102906
557.698	102906
557.688	102906
557.682	102906
557.686	102906
557.685	102906
557.695	102906
557.675	102906
557.678	102906
557.675	102906
557.677	102906
557.674	102906
557.681	102906
557.685	102906
568.634	102906
568.614	102906
568.605	103906
568.6	103906
568.603	103906
568.614	103906
568.602	103906
568.606	103906
568.626	103906
568.617	103906
568.603	103906
568.626	103906
568.615	103906
568.59	103906
568.575	103906
568.604	103906
568.581	103906
568.622	103906
568.605	103906
568.599	103906
568.618	103906
568.587	103906
568.597	103906
568.588	103906
568.593	103906
568.598	103906
568.603	103906
568.611	103906
568.636	103906
568.613	103906
568.6	103906
568.586	103906
568.584	103906
568.565	103906
568.575	103906
568.607	103906
568.597	103906
568.583	103906
568.587	103906
568.614	103906
568.623	103906
568.59	103906
568.624	103906
578.057	103906
579.304	103906
579.293	104905
579.311	104905
579.29	104905
579.286	104905
579.281	104905
579.252	104905
579.308	104905
579.264	104905
579.277	104905
579.297	104905
579.304	104905
579.248	104905
579.283	104905
579.287	104905
579.292	104905
579.293	104905
579.276	104905
579.306	104905
579.268	104905
579.286	104905
579.273	104905
579.281	104905
579.307	104905
579.263	104905
579.287	104905
579.289	104905
579.281	104905
579.286	104905
579.284	104905
579.297	104905
579.253	104905
579.295	104905
579.262	104905
579.296	104905
579.285	104905
579.288	104905
579.291	104905
579.288	104905
579.258	104905
579.305	104905
579.283	104905
584.438	104905
589.667	104905
589.637	104905
589.675	105906
589.692	105906
589.652	105906
589.663	105906
589.691	105906
589.663	105906
589.645	105906
589.667	105906
589.663	105906
589.663	105906
589.673	105906
589.665	105906
589.653	105906
589.672	105906
589.649	105906
589.637	105906
589.671	105906
589.647	105906
589.658	105906
589.664	105906
589.656	105906
589.67	105906
589.647	105906
589.665	105906
589.664	105906
589.659	105906
589.684	105906
589.682	105906
589.669	105906
589.675	105906
589.66	105906
589.683	105906
589.638	105906
589.673	105906
589.669	105906
589.632	105906
589.667	105906
589.656	105906
589.69	105906
589.682	105906
592.718	105906
599.895	105906
599.902	105906
599.892	106904
599.927	106904
599.902	106904
599.889	106904
599.891	106904
599.895	106904
599.889	106904
599.888	106904
599.888	106904
599.901	106904
599.876	106904
599.907	106904
599.874	106904
599.872	106904
599.881	106904
599.873	106904
599.888	106904
599.868	106904
599.908	106904
599.862	106904
599.897	106904
599.886	106904
599.899	106904
599.884	106904
599.879	106904
599.89	106904
599.897	106904
599.879	106904
599.85	106904
599.853	106904
599.872	106904
599.892	106904
599.893	106904
599.898	106904
599.894	106904
599.905	106904
599.89	106904
599.874	106904
599.88	106904
599.877	106904
599.88	106904
609.995	106904
610.003	106904
609.997	107905
610.004	107905
610.005	107905
610.018	107905
609.996	107905
609.988	107905
609.997	107905
609.983	107905
609.997	107905
609.968	107905
609.965	107905
609.968	107905
609.955	107905
609.97	107905
609.975	107905
609.993	107905
609.993	107905
609.962	107905
609.976	107905
609.981	107905
609.981	107905
609.966	107905
609.969	107905
609.981	107905
609.972	107905
609.968	107905
609.976	107905
609.971	107905
609.984	107905
609.962	107905
609.968	107905
609.985	107905
609.947	107905
609.975	107905
609.977	107905
609.961	107905
609.99	107905
609.975	107905
609.967	107905
609.971	107905
610.003	107905
619.786	107905
619.778	107905
619.805	108904
619.792	108904
619.794	108904
619.792	108904
619.754	108904
619.777	108904
619.787	108904
619.808	108904
619.79	108904
619.783	108904
619.786	108904
619.78	108904
619.745	108904
619.766	108904
619.784	108904
619.768	108904
619.765	108904
619.777	108904
619.774	108904
619.74	108904
619.758	108904
619.767	108904
619.766	108904
619.78	108904
619.79	108904
619.761	108904
619.777	108904
619.794	108904
619.794	108904
619.77	108904
619.761	108904
619.793	108904
619.768	108904
619.756	108904
619.796	108904
619.764	108904
619.781	108904
619.793	108904
619.772	108904
619.763	108904
619.752	108904
627.434	108904
629.448	108904
629.445	109904
629.451	109904
629.45	109904
629.441	109904
629.435	109904
629.445	109904
629.439	109904
629.418	109904
629.441	109904
629.426	109904
629.432	109904
629.426	109904
629.426	109904
629.429	109904
629.43	109904
629.462	109904
629.424	109904
629.44	109904
629.444	109904
629.46	109904
629.441	109904
629.437	109904
629.436	109904
629.448	109904
629.427	109904
629.436	109904
629.435	109904
629.447	109904
629.431	109904
629.428	109904
629.436	109904
629.449	109904
629.439	109904
629.442	109904
629.448	109904
629.426	109904
629.446	109904
629.439	109904
629.414	109904
629.425	109904
629.447	109904
634.27	109904
638.923	109904
638.907	109904
638.91	110903
638.897	110903
638.885	110903
638.904	110903
638.889	110903
638.899	110903
638.876	110903
638.891	110903
638.898	110903
638.88	110903
638.9	110903
638.887	110903
638.899	110903
638.888	110903
638.911	110903
638.912	110903
638.889	110903
638.879	110903
638.906	110903
638.903	110903
638.909	110903
638.89	110903
638.887	110903
638.903	110903
638.893	110903
638.907	110903
638.91	110903
638.921	110903
638.896	110903
638.887	110903
638.878	110903
638.897	110903
638.919	110903
638.892	110903
638.893	110903
638.907	110903
638.923	110903
638.901	110903
638.908	110903
638.883	110903
638.889	110903
648.193	110903
648.201	110903
648.189	111904
648.189	111904
648.208	111904
648.192	111904
648.188	111904
648.224	111904
648.202	111904
648.192	111904
648.192	111904
648.186	111904
648.201	111904
648.191	111904
648.209	111904
648.207	111904
648.193	111904
648.2	111904
648.192	111904
648.178	111904
648.197	111904
648.194	111904
648.204	111904
648.186	111904
648.178	111904
648.198	111904
648.188	111904
648.197	111904
648.176	111904
648.212	111904
648.173	111904
648.192	111904
648.176	111904
648.18	111904
648.159	111904
648.165	111904
648.199	111904
648.197	111904
648.195	111904
648.193	111904
648.184	111904
648.202	111904
648.19	111904
657.472	111904
657.488	111904
657.487	112904
657.474	112904
657.478	112904
657.457	112904
657.457	112904
657.473	112904
657.447	112904
657.459	112904
657.456	112904
657.419	112904
657.465	112904
657.447	112904
657.439	112904
657.444	112904
657.432	112904
657.442	112904
657.438	112904
657.436	112904
657.44	112904
657.422	112904
657.458	112904
657.432	112904
657.434	112904
657.428	112904
657.446	112904
657.464	112904
657.45	112904
657.452	112904
657.431	112904
657.448	112904
657.46	112904
657.443	112904
657.468	112904
657.46	112904
657.454	112904
657.475	112904
657.482	112904
657.437	112904
657.452	112904
657.431	112904
657.459	112904
666.828	112904
666.858	112904
666.834	113905
666.809	113905
666.834	113905
666.851	113905
666.831	113905
666.829	113905
666.829	113905
666.856	113905
666.844	113905
666.827	113905
666.834	113905
666.832	113905
666.841	113905
666.81	113905
666.839	113905
666.832	113905
666.8	113905
666.817	113905
666.827	113905
666.827	113905
666.803	113905
666.831	113905
666.807	113905
666.847	113905
666.817	113905
666.813	113905
666.823	113905
666.816	113905
666.832	113905
666.823	113905
666.826	113905
666.844	113905
666.849	113905
666.812	113905
666.822	113905
666.83	113905
666.833	113905
666.861	113905
666.848	113905
666.82	113905
666.841	113905
674.99	113905
675.735	113905
675.748	114904
675.775	114904
675.74	114904
675.727	114904
675.754	114904
675.731	114904
675.719	114904
675.726	114904
675.73	114904
675.737	114904
675.74	114904
675.749	114904
675.721	114904
675.736	114904
675.73	114904
675.739	114904
675.759	114904
675.753	114904
675.76	114904
675.726	114904
675.742	114904
675.757	114904
675.743	114904
675.732	114904
675.747	114904
675.749	114904
675.733	114904
675.726	114904
675.749	114904
675.754	114904
675.724	114904
675.73	114904
675.74	114904
675.728	114904
675.763	114904
675.744	114904
675.748	114904
675.755	114904
675.747	114904
675.756	114904
675.716	114904
680.187	114904
684.364	114904
684.368	114904
684.347	115905
684.36	115905
684.341	115905
684.319	115905
684.366	115905
684.33	115905
684.32	115905
684.354	115905
684.384	115905
684.351	115905
684.351	115905
684.367	115905
684.352	115905
684.366	115905
684.336	115905
684.334	115905
684.344	115905
684.321	115905
684.35	115905
684.365	115905
684.346	115905
684.322	115905
684.368	115905
684.359	115905
684.38	115905
684.36	115905
684.326	115905
684.35	115905
684.351	115905
684.359	115905
684.368	115905
684.337	115905
684.352	115905
684.346	115905
684.37	115905
684.363	115905
684.372	115905
684.352	115905
684.346	115905
684.347	115905
684.356	115905
692.608	115905
692.593	115905
692.608	116904
692.583	116904
692.581	116904
692.577	116904
692.596	116904
692.594	116904
692.558	116904
692.598	116904
692.587	116904
692.574	116904
692.579	116904
692.574	116904
692.597	116904
692.598	116904
692.599	116904
692.581	116904
692.583	116904
692.599	116904
692.59	116904
692.588	116904
692.601	116904
692.58	116904
692.598	116904
692.598	116904
692.589	116904
692.587	116904
692.578	116904
692.581	116904
692.582	116904
692.596	116904
692.585	116904
692.577	116904
692.582	116904
692.576	116904
692.605	116904
692.6	116904
692.614	116904
692.607	116904
692.606	116904
692.595	116904
692.582	116904
701.143	116904
701.13	116904
701.132	117905
701.137	117905
701.141	117905
701.125	117905
701.133	117905
701.139	117905
701.151	117905
701.127	117905
701.111	117905
701.151	117905
701.122	117905
701.113	117905
701.124	117905
701.118	117905
701.138	117905
701.121	117905
701.127	117905
701.122	117905
701.129	117905
701.109	117905
701.14	117905
701.153	117905
701.132	117905
701.144	117905
701.14	117905
701.136	117905
701.127	117905
701.148	117905
701.123	117905
701.121	117905
701.13	117905
701.113	117905
701.132	117905
701.125	117905
701.113	117905
701.12	117905
701.121	117905
701.156	117905
701.122	117905
701.132	117905
701.124	117905
709.539	117905
709.519	117905
709.531	118904
709.566	118904
709.534	118904
709.542	118904
709.545	118904
709.528	118904
709.527	118904
709.522	118904
709.562	118904
709.552	118904
709.539	118904
709.541	118904
709.529	118904
709.529	118904
709.548	118904
709.531	118904
709.513	118904
709.531	118904
709.541	118904
709.532	118904
709.512	118904
709.517	118904
709.515	118904
709.529	118904
709.521	118904
709.525	118904
709.524	118904
709.537	118904
709.525	118904
709.554	118904
709.52	118904
709.529	118904
709.523	118904
709.555	118904
709.515	118904
709.533	118904
709.539	118904
709.525	118904
709.501	118904
709.527	118904
709.529	118904
717.726	118904
717.678	118904
717.666	119905
717.681	119905
717.661	119905
717.671	119905
717.679	119905
717.659	119905
717.668	119905
717.672	119905
717.647	119905
717.666	119905
717.679	119905
717.664	119905
717.671	119905
717.66	119905
717.662	119905
717.656	119905
717.683	119905
717.658	119905
717.675	119905
717.691	119905
717.687	119905
717.689	119905
717.671	119905
717.661	119905
717.694	119905
717.676	119905
717.663	119905
717.646	119905
717.667	119905
717.668	119905
717.661	119905
717.681	119905
717.686	119905
717.701	119905
717.69	119905
717.686	119905
717.67	119905
717.664	119905
717.666	119905
717.658	119905
717.671	119905
725.251	119905
725.872	119905
725.889	120904
725.855	120904
725.845	120904
725.861	120904
725.865	120904
725.87	120904
725.847	120904
725.837	120904
725.851	120904
725.855	120904
725.839	120904
725.858	120904
725.851	120904
725.862	120904
725.833	120904
725.861	120904
725.858	120904
725.832	120904
725.834	120904
725.838	120904
725.855	120904
725.86	120904
725.849	120904
725.851	120904
725.866	120904
725.841	120904
725.876	120904
725.846	120904
725.842	120904
725.864	120904
725.858	120904
725.843	120904
725.875	120904
725.841	120904
725.867	120904
725.83	120904
725.875	120904
725.85	120904
725.859	120904
725.881	120904
725.852	120904
725.864	120904
725.836	120904
725.831	120904
725.853	120904
725.87	120904
725.853	120904
725.852	120904
725.875	120904
725.853	120904
725.862	120904
725.834	120904
725.86	120904
725.864	120904
725.866	120904
725.863	120904
725.863	120904
725.832	120904
725.858	120904
725.866	120904
725.867	120904
725.849	120904
725.843	120904
725.854	120904
725.869	120904
725.862	120904
725.868	120904
725.848	120904
725.853	120904
725.864	120904
725.855	120904
725.875	120904
725.869	120904
725.861	120904
725.865	120904
725.891	120904
725.889	120904
725.857	120904
725.852	120904
725.866	120904
725.88	120904
725.852	120904
725.845	120904
725.848	120904
725.84	120904
725.87	120904
725.83	120904
725.85	120904
725.854	120904
725.872	120904
